Issue key,Summary,Issue Type,Status,Assignee,Reporter,Created,Due date,Issue id,Assignee Id,Reporter Id,Priority,Resolution,Updated
VFS-334,QA Recipe Sent to Rework,Task,Completed,Pooja Mudegoud,Subramanya c,23-05-2024 17:27,,13079,712020:e4820161-e894-4f74-baab-c4d0f8f9f5b4,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,04-06-2024 11:00
VFS-333,QA Recipe To Review,Task,Completed,Pooja Mudegoud,Subramanya c,23-05-2024 17:24,28-05-2024 00:00,13078,712020:e4820161-e894-4f74-baab-c4d0f8f9f5b4,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,31-05-2024 10:11
VFS-332,"IFCT FOOD DATA Column CONDIMENTS AND SPICES-FRESH,DRY Data Structrue Validation and pushing to db",Task,Completed,Guruprasad C V,Manjunath C,23-05-2024 17:23,28-05-2024 00:00,13077,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:93faf660-f701-4dd2-ba8d-97f2903e7280,,Done,30-05-2024 10:06
VFS-332,"IFCT FOOD DATA Column CONDIMENTS AND SPICES-FRESH,DRY Data Structrue Validation and pushing to db",Task,Completed,Guruprasad C V,Manjunath C,23-05-2024 17:23,28-05-2024 00:00,13077,712020:93faf660-f701-4dd2-ba8d-97f2903e7280,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Done,30-05-2024 10:06,
VFS-331,Search functionality in Approved recipe Data Table,Subtask,Completed,Prashanth HK,Subramanya c,23-05-2024 17:22,23-05-2024 00:00,13076,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:04
VFS-331,Search functionality in Approved recipe Data Table,Subtask,Completed,Prashanth HK,Subramanya c,23-05-2024 17:22,23-05-2024 00:00,13076,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:04
VFS-330,QA dashboard UI,Task,Completed,Pooja Mudegoud,Subramanya c,23-05-2024 17:17,,13075,712020:e4820161-e894-4f74-baab-c4d0f8f9f5b4,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,31-05-2024 10:11
VFS-33,Dynamic user id passing across the platform and home page design,Story,Completed,Meghanath M,Subramanya c,05-04-2024 09:56,,12206,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:8466b986-4939-46af-821f-5bd62195978c,Medium,Done,15-05-2024 15:29
VFS-33,Dynamic user id passing across the platform and home page design,Story,Completed,Meghanath M,Subramanya c,05-04-2024 09:56,,12206,712020:8466b986-4939-46af-821f-5bd62195978c,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,15-05-2024 15:29
VFS-329,Pagination No Data found message,Task,Completed,Subramanya c,Subramanya c,23-05-2024 17:12,20-05-2024 00:00,13074,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:55
VFS-329,Pagination No Data found message,Task,Completed,Subramanya c,Subramanya c,23-05-2024 17:12,20-05-2024 00:00,13074,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:55
VFS-327,"Reseacher - View data which is sent for ready to review , Rework & in progress API",Task,Completed,Manjunath C,Manjunath C,23-05-2024 14:27,24-05-2024 00:00,13071,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,24-05-2024 13:03
VFS-327,"Reseacher - View data which is sent for ready to review , Rework & in progress API",Task,Completed,Manjunath C,Manjunath C,23-05-2024 14:27,24-05-2024 00:00,13071,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,24-05-2024 13:03
VFS-325,"Pagination for Admin ,QA, Researcher Datatable UI",Task,Completed,Subramanya c,Subramanya c,23-05-2024 13:13,23-05-2024 00:00,13069,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:54
VFS-325,"Pagination for Admin ,QA, Researcher Datatable UI",Task,Completed,Subramanya c,Subramanya c,23-05-2024 13:13,23-05-2024 00:00,13069,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:54
VFS-324,Edit admin user,Task,Completed,Subramanya c,Subburaj Reddy,23-05-2024 12:49,23-05-2024 00:00,13068,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:54
VFS-324,Edit admin user,Task,Completed,Subramanya c,Subburaj Reddy,23-05-2024 12:49,23-05-2024 00:00,13068,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:54
VFS-323,Api integration of userstatus,Task,Completed,Subramanya c,Subburaj Reddy,23-05-2024 12:49,24-05-2024 00:00,13067,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:54
VFS-323,Api integration of userstatus,Task,Completed,Subramanya c,Subburaj Reddy,23-05-2024 12:49,24-05-2024 00:00,13067,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:54
VFS-322,Notification and myprofile card,Task,Completed,Subramanya c,Subramanya c,23-05-2024 12:45,23-05-2024 00:00,13066,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:54
VFS-322,Notification and myprofile card,Task,Completed,Subramanya c,Subramanya c,23-05-2024 12:45,23-05-2024 00:00,13066,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:54
VFS-321,Logout functionality for all roles,Task,Completed,Sridharan,Subramanya c,23-05-2024 12:44,23-05-2024 00:00,13065,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,31-05-2024 10:12
VFS-321,Logout functionality for all roles,Task,Completed,Sridharan,Subramanya c,23-05-2024 12:44,23-05-2024 00:00,13065,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,31-05-2024 10:12
VFS-320,Admin - notification api,Task,Completed,Sumanth S Yattinahalli,Manjunath C,23-05-2024 12:36,23-05-2024 00:00,13064,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,07-06-2024 11:54
VFS-320,Admin - notification api,Task,Completed,Sumanth S Yattinahalli,Manjunath C,23-05-2024 12:36,23-05-2024 00:00,13064,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,07-06-2024 11:54
VFS-319,Admin - API to download approved food,Task,Completed,Sumanth S Yattinahalli,Manjunath C,23-05-2024 12:35,23-05-2024 00:00,13063,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,24-05-2024 14:41
VFS-319,Admin - API to download approved food,Task,Completed,Sumanth S Yattinahalli,Manjunath C,23-05-2024 12:35,23-05-2024 00:00,13063,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,24-05-2024 14:41
VFS-318,Admin - API to view researcher and QA,Task,Completed,Sumanth S Yattinahalli,Manjunath C,23-05-2024 12:31,27-05-2024 00:00,13062,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,27-05-2024 11:13
VFS-318,Admin - API to view researcher and QA,Task,Completed,Sumanth S Yattinahalli,Manjunath C,23-05-2024 12:31,27-05-2024 00:00,13062,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,27-05-2024 11:13
VFS-317,Authentication for dashboards based on routes,Task,Completed,Sridharan,Subramanya c,23-05-2024 10:09,24-05-2024 00:00,13061,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,31-05-2024 10:12
VFS-317,Authentication for dashboards based on routes,Task,Completed,Sridharan,Subramanya c,23-05-2024 10:09,24-05-2024 00:00,13061,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,31-05-2024 10:12
VFS-315,user active and inactive status in table UI,Task,Completed,Sridharan,Subramanya c,23-05-2024 10:02,24-05-2024 00:00,13059,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,31-05-2024 10:12
VFS-315,user active and inactive status in table UI,Task,Completed,Sridharan,Subramanya c,23-05-2024 10:02,24-05-2024 00:00,13059,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,31-05-2024 10:12
VFS-314,user info encryption and decryption in all 3 login modules (integration),Task,Completed,Prashanth HK,Subramanya c,22-05-2024 17:17,22-05-2024 00:00,13054,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:04
VFS-314,user info encryption and decryption in all 3 login modules (integration),Task,Completed,Prashanth HK,Subramanya c,22-05-2024 17:17,22-05-2024 00:00,13054,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:04
VFS-313,Admin - get the user details,Task,Completed,Sumanth S Yattinahalli,Manjunath C,22-05-2024 14:27,22-05-2024 00:00,13052,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,22-05-2024 15:27
VFS-313,Admin - get the user details,Task,Completed,Sumanth S Yattinahalli,Manjunath C,22-05-2024 14:27,22-05-2024 00:00,13052,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,22-05-2024 15:27
VFS-312,IFCT food data - validation & data correction for ingredients data,Task,Completed,Guruprasad C V,Manjunath C,22-05-2024 14:04,28-05-2024 00:00,13051,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:93faf660-f701-4dd2-ba8d-97f2903e7280,,Done,30-05-2024 09:19
VFS-312,IFCT food data - validation & data correction for ingredients data,Task,Completed,Guruprasad C V,Manjunath C,22-05-2024 14:04,28-05-2024 00:00,13051,712020:93faf660-f701-4dd2-ba8d-97f2903e7280,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Done,30-05-2024 09:19,
VFS-311,IFCTC food data exporting the data into csv file and validating the data in db and excel.,Task,Completed,Guruprasad C V,Sumanth S Yattinahalli,22-05-2024 14:04,24-05-2024 00:00,13050,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:93faf660-f701-4dd2-ba8d-97f2903e7280,,Done,27-05-2024 10:39
VFS-311,IFCTC food data exporting the data into csv file and validating the data in db and excel.,Task,Completed,Guruprasad C V,Sumanth S Yattinahalli,22-05-2024 14:04,24-05-2024 00:00,13050,712020:93faf660-f701-4dd2-ba8d-97f2903e7280,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Done,27-05-2024 10:39,
VFS-310,Admin - API for editing the details of users.,Task,Completed,Sumanth S Yattinahalli,Manjunath C,22-05-2024 14:01,22-05-2024 00:00,13049,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,22-05-2024 14:06
VFS-310,Admin - API for editing the details of users.,Task,Completed,Sumanth S Yattinahalli,Manjunath C,22-05-2024 14:01,22-05-2024 00:00,13049,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,22-05-2024 14:06
VFS-31,Excel sheet validation for food upload,Story,Completed,Chirag N,Subramanya c,04-04-2024 11:54,,12192,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:145d9d83-4826-4e40-ba25-83aec260f4f9,Medium,,17-04-2024 17:41
VFS-31,Excel sheet validation for food upload,Story,Completed,Chirag N,Subramanya c,04-04-2024 11:54,,12192,712020:145d9d83-4826-4e40-ba25-83aec260f4f9,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,,17-04-2024 17:41
VFS-309,Admin - List of QA and the qa assigned count.,Task,Completed,Sumanth S Yattinahalli,Manjunath C,22-05-2024 14:01,22-05-2024 00:00,13048,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,22-05-2024 14:07
VFS-309,Admin - List of QA and the qa assigned count.,Task,Completed,Sumanth S Yattinahalli,Manjunath C,22-05-2024 14:01,22-05-2024 00:00,13048,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,22-05-2024 14:07
VFS-308,R and D of the API data to the datatable,Subtask,Completed,Prashanth HK,Subramanya c,22-05-2024 09:59,22-05-2024 00:00,13038,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:04
VFS-308,R and D of the API data to the datatable,Subtask,Completed,Prashanth HK,Subramanya c,22-05-2024 09:59,22-05-2024 00:00,13038,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:04
VFS-307,Researcher - Search ingredients API,Task,Completed,Manjunath C,Manjunath C,22-05-2024 09:56,22-05-2024 00:00,13037,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,23-05-2024 08:07
VFS-307,Researcher - Search ingredients API,Task,Completed,Manjunath C,Manjunath C,22-05-2024 09:56,22-05-2024 00:00,13037,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,23-05-2024 08:07
VFS-306,Approved Recipes Data Table Design implement,Subtask,Completed,Prashanth HK,Subramanya c,21-05-2024 23:05,21-05-2024 00:00,13035,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:03
VFS-306,Approved Recipes Data Table Design implement,Subtask,Completed,Prashanth HK,Subramanya c,21-05-2024 23:05,21-05-2024 00:00,13035,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:03
VFS-304,API integration for login screens,Task,Completed,Prashanth HK,Subramanya c,21-05-2024 18:05,21-05-2024 00:00,13033,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4c805787-bb33-4589-862a-eb8b3936ae28,Medium,Done,07-06-2024 12:03
VFS-304,API integration for login screens,Task,Completed,Prashanth HK,Subramanya c,21-05-2024 18:05,21-05-2024 00:00,13033,712020:4c805787-bb33-4589-862a-eb8b3936ae28,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 12:03
VFS-303,Add user in admin dashboard api integration,Task,Completed,Sridharan,Subburaj Reddy,21-05-2024 18:04,23-05-2024 00:00,13032,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d645edc1-64ba-4021-849f-b09c58ee1293,Medium,Done,31-05-2024 10:12
VFS-303,Add user in admin dashboard api integration,Task,Completed,Sridharan,Subburaj Reddy,21-05-2024 18:04,23-05-2024 00:00,13032,712020:d645edc1-64ba-4021-849f-b09c58ee1293,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,31-05-2024 10:12
VFS-302,API integration of total Admin and there status in data table,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 18:03,14-05-2024 00:00,13031,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:53
VFS-302,API integration of total Admin and there status in data table,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 18:03,14-05-2024 00:00,13031,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:53
VFS-301,API integration of toatal QA and there status in data table,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 18:03,14-05-2024 00:00,13030,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:53
VFS-301,API integration of toatal QA and there status in data table,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 18:03,14-05-2024 00:00,13030,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:53
VFS-300,API integration of toatal researcher and there status in data table,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 18:02,14-05-2024 00:00,13029,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:52
VFS-300,API integration of toatal researcher and there status in data table,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 18:02,14-05-2024 00:00,13029,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:52
VFS-299,API integration of counts in Admin dashboard card,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 18:01,14-05-2024 00:00,13028,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:51
VFS-299,API integration of counts in Admin dashboard card,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 18:01,14-05-2024 00:00,13028,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:51
VFS-297,Researcher - Add or continue food details for In progress & ready to review API,Task,Completed,Manjunath C,Manjunath C,21-05-2024 15:43,23-05-2024 00:00,13026,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,23-05-2024 14:13
VFS-297,Researcher - Add or continue food details for In progress & ready to review API,Task,Completed,Manjunath C,Manjunath C,21-05-2024 15:43,23-05-2024 00:00,13026,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,23-05-2024 14:13
VFS-296,"Researcher - List of items for each status - To do, In progress, Rework , Ready to review API",Task,Completed,Manjunath C,Manjunath C,21-05-2024 11:57,21-05-2024 00:00,13022,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,22-05-2024 10:10
VFS-296,"Researcher - List of items for each status - To do, In progress, Rework , Ready to review API",Task,Completed,Manjunath C,Manjunath C,21-05-2024 11:57,21-05-2024 00:00,13022,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,22-05-2024 10:10
VFS-295,Data table for select all rows with pagination,Task,Completed,Pooja Mudegoud,Subramanya c,21-05-2024 11:23,21-05-2024 00:00,13021,712020:e4820161-e894-4f74-baab-c4d0f8f9f5b4,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,21-05-2024 12:50
VFS-294,Admin - Reassign task to another Qa,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 11:02,21-05-2024 00:00,13020,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,27-05-2024 12:28
VFS-294,Admin - Reassign task to another Qa,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 11:02,21-05-2024 00:00,13020,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,27-05-2024 12:28
VFS-293,Admin - Enroll Admin / Researcher / Qa,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 11:00,20-05-2024 00:00,13019,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,21-05-2024 15:06
VFS-293,Admin - Enroll Admin / Researcher / Qa,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 11:00,20-05-2024 00:00,13019,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,21-05-2024 15:06
VFS-292,Admin - upload food template and divide task based on food count and researcher count,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 10:57,20-05-2024 00:00,13018,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,21-05-2024 15:06
VFS-292,Admin - upload food template and divide task based on food count and researcher count,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 10:57,20-05-2024 00:00,13018,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,21-05-2024 15:06
VFS-291,Admin - Download food template API,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 10:56,17-05-2024 00:00,13017,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,21-05-2024 15:15
VFS-291,Admin - Download food template API,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 10:56,17-05-2024 00:00,13017,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,21-05-2024 15:15
VFS-290,"Admin - List of Reseacher , QA, Admin, Approved Recipes And change active / inactive status",Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 10:55,20-05-2024 00:00,13016,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,21-05-2024 15:15
VFS-290,"Admin - List of Reseacher , QA, Admin, Approved Recipes And change active / inactive status",Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 10:55,20-05-2024 00:00,13016,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,21-05-2024 15:15
VFS-29,Planning Database for food studio,Story,Completed,Manjunath C,Subramanya c,04-04-2024 11:29,,12189,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,17-04-2024 17:41
VFS-29,Planning Database for food studio,Story,Completed,Manjunath C,Subramanya c,04-04-2024 11:29,,12189,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,17-04-2024 17:41
VFS-289,Admin - get total count API,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 10:47,17-05-2024 00:00,13015,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,Medium,Done,21-05-2024 15:15
VFS-289,Admin - get total count API,Task,Completed,Sumanth S Yattinahalli,Manjunath C,21-05-2024 10:47,17-05-2024 00:00,13015,712020:7f8b55d5-f3d7-4015-9e48-c8a39e3f33f6,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,Done,21-05-2024 15:15
VFS-288,Rework task of food details in researcher UI,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 10:10,15-05-2024 00:00,13010,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:51
VFS-288,Rework task of food details in researcher UI,Task,Completed,Subramanya c,Subburaj Reddy,21-05-2024 10:10,15-05-2024 00:00,13010,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,Medium,Done,07-06-2024 11:51
VFS-287,QA - Get Total counts API,Task,Ready to deploy,Manjunath C,Manjunath C,21-05-2024 09:47,20-05-2024 00:00,13004,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,21-05-2024 10:16
VFS-287,QA - Get Total counts API,Task,Ready to deploy,Manjunath C,Manjunath C,21-05-2024 09:47,20-05-2024 00:00,13004,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,21-05-2024 10:16
VFS-285,"User - Backend API's for login , logout, reset password and forgot password",Task,Completed,Guruprasad C V,Manjunath C,21-05-2024 09:44,24-05-2024 00:00,13002,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:93faf660-f701-4dd2-ba8d-97f2903e7280,,Done,27-05-2024 10:39
VFS-285,"User - Backend API's for login , logout, reset password and forgot password",Task,Completed,Guruprasad C V,Manjunath C,21-05-2024 09:44,24-05-2024 00:00,13002,712020:93faf660-f701-4dd2-ba8d-97f2903e7280,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Done,27-05-2024 10:39,
VFS-284,Researcher - Get Total counts API,Task,Ready to deploy,Manjunath C,Manjunath C,21-05-2024 09:41,20-05-2024 00:00,13001,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,21-05-2024 09:57
VFS-284,Researcher - Get Total counts API,Task,Ready to deploy,Manjunath C,Manjunath C,21-05-2024 09:41,20-05-2024 00:00,13001,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,712020:5d5f921f-95a9-481f-a2ea-93220f39ac9f,Medium,,21-05-2024 09:57
VFS-283,Add Details of food recipe,Subtask,Completed,Subramanya c,Subburaj Reddy,21-05-2024 09:40,16-05-2024 00:00,13000,712020:4dd394ee-5965-4286-aeb2-801ec027a3ac,712020:d05c4a89-b9dc-4f4f-a976-10ec785297db,Medium,Done,07-06-2024 11:49
